Price,Year,Kilometer,Engine,Length,Width,Height,Seating Capacity,Fuel Tank Capacity,Fuel Type,Transmission,Owner,Seller Type,Drivetrain,PriceRange
695000.0,2018.0,8000.0,1197.0,3840.0,1735.0,1530.0,5.0,37.0,Petrol,Automatic,First,Individual,FWD,1
875000.0,2016.0,62125.0,1582.0,4270.0,1780.0,1630.0,5.0,60.0,Diesel,Manual,First,Individual,FWD,1
3500000.0,2016.0,78000.0,1999.0,4600.0,2069.0,1690.0,7.0,65.0,Diesel,Automatic,First,Individual,AWD,6
685000.0,2018.0,64300.0,1197.0,3995.0,1760.0,1555.0,5.0,40.0,Petrol,Manual,First,Individual,FWD,1
1875000.0,2021.0,28000.0,1956.0,4661.0,1894.0,1786.0,7.0,50.0,Diesel,Manual,First,Individual,FWD,1
1685000.0,2017.0,28600.0,1798.0,4659.0,1814.0,1476.0,5.0,50.0,Petrol,Automatic,First,Individual,FWD,2
2550000.0,2015.0,69500.0,1968.0,4933.0,1874.0,1455.0,5.0,75.0,Diesel,Automatic,Second,Individual,FWD,3
869999.0,2017.0,70000.0,1582.0,4270.0,1780.0,1630.0,5.0,60.0,Diesel,Manual,First,Individual,FWD,1
875000.0,2018.0,24000.0,2498.0,3920.0,1726.0,1930.0,6.0,60.0,Diesel,Manual,First,Individual,AWD,2
1390000.0,2012.0,69500.0,1968.0,4385.0,1831.0,1608.0,5.0,64.0,Diesel,Automatic,First,Individual,AWD,3
825000.0,2019.0,25500.0,1248.0,3995.0,1790.0,1640.0,5.0,48.0,Diesel,Manual,First,Individual,FWD,1
785000.0,2017.0,20000.0,1373.0,4490.0,1730.0,1485.0,5.0,43.0,Petrol,Automatic,First,Individual,FWD,1
2145000.0,2016.0,55000.0,2143.0,4417.0,1804.0,1494.0,5.0,50.0,Diesel,Automatic,Second,Individual,FWD,4
590000.0,2021.0,8640.0,1196.0,3675.0,1475.0,1800.0,5.0,40.0,CNG,Manual,First,Individual,RWD,1
335000.0,2013.0,80500.0,1207.8,3782.8,1612.4,1558.6,5.0,38.6,Petrol,Manual,First,Individual,FWD,1
2550000.0,2013.0,65000.0,2995.0,5247.0,2110.0,1448.0,5.0,83.0,Petrol,Automatic,Second,Individual,RWD,5
490000.0,2015.0,50000.0,1198.0,3971.0,1682.0,1469.0,5.0,45.0,Petrol,Manual,First,Individual,FWD,1
250000.0,2011.0,75431.0,1060.4,3724.8,1582.0,1555.0,5.0,37.4,Petrol,Manual,First,Individual,FWD,1
420000.0,2017.0,43000.0,999.0,3679.0,1579.0,1478.0,5.0,28.0,Petrol,Manual,UnRegistered Car,Individual,FWD,1
2395000.0,2019.0,44876.0,1995.0,4475.0,1850.0,1660.0,5.0,62.0,Diesel,Automatic,First,Individual,FWD,1
360000.0,2013.0,95610.0,1336.0,3995.0,1710.0,1505.0,5.0,45.0,Diesel,Manual,Second,Individual,FWD,1
325000.0,2013.0,51000.0,1461.0,4425.0,1695.0,1505.0,5.0,41.0,Diesel,Manual,First,Individual,FWD,1
642000.0,2014.0,53693.0,1373.0,4265.0,1695.0,1685.0,7.0,60.0,CNG,Manual,First,Individual,FWD,1
290000.0,2018.0,70000.0,814.0,3495.0,1550.0,1500.0,5.0,32.0,Petrol,Manual,First,Individual,FWD,1
390000.0,2014.0,57000.0,1197.0,3765.0,1660.0,1520.0,5.0,43.0,Petrol,Manual,First,Individual,FWD,1
890000.0,2014.0,63000.0,1798.0,4540.0,1760.0,1480.0,5.0,55.0,Petrol,Automatic,First,Individual,FWD,3
440000.0,2016.0,53807.0,1197.0,3850.0,1695.0,1530.0,5.0,42.0,Petrol,Manual,First,Individual,FWD,1
721000.0,2018.0,46000.0,1373.0,4490.0,1730.0,1485.0,5.0,43.0,Petrol,Manual,First,Individual,FWD,1
1515000.0,2018.0,67546.0,1798.0,4670.0,1814.0,1476.0,5.0,50.0,Petrol,Automatic,Second,Individual,FWD,2
949000.0,2018.0,37100.0,1497.0,4440.0,1695.0,1495.0,5.0,40.0,Petrol,Manual,First,Individual,FWD,1
319000.0,2018.0,89059.0,799.0,3679.0,1579.0,1478.0,5.0,28.0,Petrol,Manual,First,Individual,FWD,1
459999.0,2013.0,77000.0,1248.0,4265.0,1695.0,1685.0,7.0,45.0,Diesel,Manual,Second,Individual,FWD,1
2100000.0,2018.0,42000.0,1984.0,4370.0,1783.0,1458.0,5.0,60.0,Diesel,Automatic,First,Individual,FWD,3
685000.0,2017.0,58146.0,1197.0,3995.0,1745.0,1500.0,5.0,37.0,Petrol,Manual,First,Individual,FWD,1
3900000.0,2020.0,13000.0,1998.0,3850.0,1727.0,1414.0,4.0,44.0,Petrol,Automatic,First,Individual,FWD,5
300000.0,2013.0,75000.0,1364.0,4265.0,1695.0,1510.0,5.0,45.0,Diesel,Manual,Second,Individual,FWD,3
1115000.0,2018.0,37000.0,1591.0,4270.0,1780.0,1665.0,5.0,55.0,Petrol,Manual,Second,Individual,FWD,1
761000.0,2017.0,38000.0,1497.0,4440.0,1695.0,1495.0,5.0,40.0,Petrol,Automatic,Second,Individual,FWD,1
825000.0,2021.0,8499.0,1197.0,3995.0,1745.0,1500.0,5.0,37.0,Petrol,Manual,First,Individual,FWD,1
650000.0,2016.0,61181.0,1396.0,3985.0,1734.0,1505.0,5.0,45.0,Diesel,Manual,First,Individual,FWD,1
565000.0,2017.0,45000.0,1199.0,3955.0,1694.0,1544.0,5.0,40.0,Petrol,Manual,First,Individual,FWD,1
750000.0,2007.0,102000.0,3498.0,5076.0,1871.0,1473.0,5.0,90.0,Petrol,Automatic,First,Individual,RWD,4
685000.0,2021.0,9232.0,1197.0,3805.0,1680.0,1520.0,5.0,37.0,Petrol,Automatic,First,Individual,FWD,1
135000.0,2008.0,72542.0,1061.0,3495.0,1495.0,1595.0,5.0,35.0,Petrol,Manual,First,Individual,FWD,1
609000.0,2018.0,42601.0,1197.0,3985.0,1734.0,1505.0,5.0,45.0,Petrol,Manual,First,Individual,FWD,1
365000.0,2009.0,90000.0,2179.0,4430.0,1817.0,1975.0,8.0,60.0,Diesel,Manual,Second,Individual,RWD,2
2175000.0,2018.0,40000.0,2755.0,4735.0,1830.0,1795.0,7.0,55.0,Diesel,Automatic,First,Individual,RWD,3
1400000.0,2009.0,115000.0,2993.0,4854.0,1933.0,1776.0,5.0,85.0,Diesel,Automatic,Second,Individual,AWD,4
480000.0,2016.0,50000.0,1198.0,3990.0,1680.0,1505.0,5.0,35.0,Petrol,Manual,First,Individual,FWD,1
625000.0,2014.0,80000.0,1582.0,4530.0,1775.0,1470.0,5.0,56.0,Diesel,Automatic,First,Individual,FWD,1
1791000.0,2017.0,96095.0,2999.0,4825.0,1860.0,1840.0,7.0,65.0,Diesel,Automatic,First,Individual,RWD,3
422000.0,2018.0,12768.0,1196.0,3675.0,1475.0,1800.0,5.0,40.0,Petrol,Manual,First,Individual,RWD,1
1295000.0,2018.0,65100.0,1798.0,4620.0,1775.0,1475.0,5.0,55.0,Petrol,Automatic,First,Corporate,FWD,3
495000.0,2017.0,30000.0,1197.0,3765.0,1660.0,1520.0,5.0,43.0,Petrol,Manual,First,Individual,FWD,1
585000.0,2019.0,12000.0,1199.0,3746.0,1647.0,1535.0,5.0,35.0,Petrol,Automatic,First,Individual,FWD,1
3950000.0,2019.0,33000.0,1950.0,4686.0,1810.0,1442.0,5.0,66.0,Diesel,Automatic,First,Individual,RWD,4
425000.0,2013.0,57000.0,1598.0,4386.0,1699.0,1466.0,5.0,55.0,Petrol,Automatic,Second,Individual,FWD,2
975000.0,2011.0,61000.0,1995.0,4899.0,2094.0,1464.0,5.0,53.2,Diesel,Automatic,Third,Individual,RWD,4
2990000.0,2017.0,44000.0,1995.0,4936.0,1868.0,1479.0,5.0,57.0,Diesel,Automatic,Second,Individual,RWD,4
3550000.0,2015.0,59000.0,2993.0,4886.0,1938.0,1762.0,7.0,69.8,Diesel,Automatic,First,Individual,AWD,4
280000.0,2013.0,99000.0,1461.0,4315.0,1822.0,1695.0,5.0,50.0,Diesel,Manual,Second,Individual,FWD,1
1500000.0,2009.0,75000.0,3498.0,5076.0,1871.0,1473.0,5.0,90.0,Petrol,Automatic,Second,Individual,RWD,4
310000.0,2014.0,82000.0,998.0,3599.0,1495.0,1700.0,5.0,35.0,CNG,Manual,First,Individual,FWD,1
595000.0,2016.0,80000.0,1199.0,3955.0,1694.0,1544.0,5.0,40.0,Petrol,Automatic,First,Individual,FWD,1
3100000.0,2014.0,65000.0,2186.4,4621.8,1871.8,1619.2,5.8,62.2,Diesel,Automatic,First,Individual,FWD,3
1240000.0,2017.0,57000.0,1956.0,4395.0,1818.0,1640.0,5.0,60.0,Diesel,Manual,First,Individual,FWD,3
328000.0,2018.0,26807.0,1196.0,3675.0,1475.0,1800.0,5.0,40.0,Petrol,Manual,Second,Individual,RWD,1
625000.0,2018.0,23000.0,1197.0,3985.0,1734.0,1505.0,5.0,40.0,Petrol,Manual,First,Individual,FWD,1
545000.0,2015.0,70000.0,1197.0,3995.0,1695.0,1555.0,5.0,42.0,Petrol,Manual,First,Individual,FWD,1
699000.0,2019.0,53929.0,999.0,3971.0,1682.0,1469.0,5.0,45.0,Petrol,Manual,First,Individual,FWD,1
390000.0,2014.0,49580.0,998.0,3600.0,1600.0,1560.0,5.0,35.0,Petrol,Manual,First,Individual,FWD,1
680000.0,2014.0,85000.0,1364.0,4620.0,1775.0,1475.0,5.0,50.0,Diesel,Manual,Second,Individual,FWD,3
625000.0,2015.0,61000.0,1248.0,4490.0,1730.0,1485.0,5.0,43.0,Diesel,Manual,First,Individual,FWD,1
235000.0,2012.0,35000.0,998.0,3595.0,1475.0,1700.0,5.0,28.0,Otro,Manual,Second,Individual,FWD,1
951000.0,2016.0,42000.0,2523.0,4456.0,1820.0,1930.0,8.0,60.0,Diesel,Manual,First,Individual,RWD,2
550000.0,2011.0,69000.0,1497.0,4420.0,1695.0,1480.0,5.0,42.0,Petrol,Automatic,Second,Individual,FWD,1
1350000.0,2017.0,70000.0,1368.0,4395.0,1818.0,1640.0,5.0,60.0,Petrol,Automatic,First,Individual,FWD,3
1150000.0,2012.0,40031.0,1785.6,4454.6,1876.6,1612.0,5.4,51.0,Diesel,Automatic,Second,Individual,FWD,3
2600000.0,2015.0,46000.0,2967.0,5089.0,1983.0,1737.0,7.0,100.0,Diesel,Automatic,First,Individual,AWD,3
640000.0,2016.0,50800.0,1373.0,4490.0,1730.0,1485.0,5.0,43.0,Petrol,Manual,First,Individual,FWD,1
750000.0,2010.0,112000.0,1995.0,4841.0,1846.0,1468.0,5.0,70.0,Diesel,Automatic,Second,Individual,RWD,4
801000.0,2018.0,30000.0,1248.0,3995.0,1790.0,1640.0,5.0,48.0,Diesel,Manual,First,Individual,FWD,1
1090000.0,2017.0,19000.0,1997.0,4456.0,1820.0,1995.0,8.0,60.0,Diesel,Manual,First,Individual,RWD,2
245000.0,2014.0,31100.0,998.0,3620.0,1475.0,1460.0,5.0,35.0,Petrol,Manual,Second,Individual,FWD,1
475000.0,2014.0,65000.0,1198.0,3990.0,1680.0,1505.0,5.0,35.0,Petrol,Manual,Second,Individual,FWD,1
2800000.0,2017.0,49000.0,2755.0,4795.0,1855.0,1835.0,7.0,80.0,Diesel,Automatic,Second,Individual,AWD,3
1450000.0,2022.0,5000.0,1616.4,3993.0,1811.0,1606.0,5.0,47.0,Otro,Automatic,First,Individual,FWD,1
2950000.0,2020.0,11000.0,1968.0,4456.0,1796.0,1416.0,5.0,50.0,Diesel,Automatic,First,Individual,FWD,3
545000.0,2019.0,28000.0,1197.0,3765.0,1660.0,1520.0,5.0,43.0,Petrol,Manual,First,Individual,FWD,1
3975000.0,2021.0,9400.0,1996.0,4903.0,1869.0,1837.0,7.0,80.0,Diesel,Automatic,First,Individual,RWD,1
434999.0,2017.0,27000.0,1186.0,3995.0,1660.0,1520.0,5.0,43.0,Diesel,Manual,Second,Individual,FWD,1
315000.0,2017.0,15507.0,799.0,3679.0,1579.0,1478.0,5.0,28.0,Petrol,Manual,First,Individual,FWD,1
900000.0,2016.0,70000.0,2696.0,4755.0,1900.0,1785.0,7.0,78.0,Diesel,Manual,Second,Individual,AWD,2
550000.0,2015.0,44000.0,1497.0,4440.0,1695.0,1495.0,5.0,40.0,Petrol,Manual,First,Individual,FWD,1
225000.0,2014.0,47721.0,1086.0,3585.0,1595.0,1550.0,5.0,35.0,Otro,Manual,First,Individual,FWD,1
310000.0,2011.0,26000.0,1396.0,3940.0,1710.0,1505.0,5.0,45.0,Petrol,Automatic,First,Individual,FWD,1
775000.0,2018.0,39000.0,1497.0,4440.0,1695.0,1495.0,5.0,40.0,Petrol,Manual,Second,Individual,FWD,1
625000.0,2017.0,58000.0,1197.0,3995.0,1735.0,1515.0,5.0,37.0,Petrol,Automatic,First,Individual,FWD,1
775000.0,2015.0,82000.0,1582.0,4270.0,1780.0,1630.0,5.0,60.0,Diesel,Manual,Second,Individual,FWD,1
1549000.0,2018.0,95315.0,2393.0,4735.0,1830.0,1795.0,7.0,55.0,Diesel,Manual,Second,Individual,RWD,3
1679000.0,2016.0,46000.0,1995.0,4633.0,1811.0,1429.0,5.0,57.0,Diesel,Automatic,Second,Individual,RWD,4
540000.0,2014.0,86000.0,1582.0,4370.0,1700.0,1475.0,5.0,43.0,Diesel,Manual,First,Individual,FWD,1
1689999.0,2015.0,50000.0,1984.0,4370.0,1783.0,1458.0,5.0,60.0,Diesel,Automatic,Second,Individual,FWD,3
625000.0,2021.0,28000.0,999.0,3994.0,1758.0,1572.0,5.0,40.0,Petrol,Manual,First,Corporate,FWD,1
475000.0,2019.0,25000.0,998.0,3695.0,1600.0,1560.0,5.0,35.0,Petrol,Manual,First,Individual,FWD,1
1650000.0,2021.0,12000.0,1493.0,4315.0,1800.0,1637.0,5.0,50.0,Diesel,Manual,First,Individual,FWD,3
409999.0,2019.0,32000.0,1086.0,3610.0,1645.0,1560.0,5.0,35.0,Petrol,Manual,First,Individual,FWD,1
275000.0,2011.0,45000.0,996.8,3511.0,1529.0,1550.0,5.0,33.6,Petrol,Manual,First,Individual,FWD,1
2100000.0,2017.0,112000.0,2393.0,4735.0,1830.0,1795.0,7.0,55.0,Diesel,Manual,First,Individual,RWD,3
2750000.0,2017.0,51800.0,1995.0,4936.0,1868.0,1479.0,5.0,65.0,Diesel,Automatic,Second,Individual,RWD,4
545000.0,2017.0,22000.0,1197.0,3700.0,1690.0,1595.0,5.0,32.0,Petrol,Automatic,First,Individual,FWD,1
2400000.0,2016.0,60000.0,1991.0,4879.0,1854.0,1474.0,5.0,80.0,Petrol,Automatic,Second,Individual,RWD,4
465000.0,2014.0,75000.0,1197.0,3850.0,1695.0,1530.0,5.0,42.0,Petrol,Manual,First,Individual,FWD,1
375000.0,2014.0,71000.0,1248.0,3987.0,1687.0,1495.0,5.0,45.0,Diesel,Manual,First,Individual,FWD,1
2900000.0,2017.0,64000.0,1968.0,4385.0,1831.0,1608.0,5.0,64.0,Diesel,Automatic,First,Individual,FWD,3
795000.0,2018.0,45326.0,1199.0,3999.0,1734.0,1601.0,5.0,40.0,Petrol,Manual,First,Individual,FWD,1
2900000.0,2019.0,15529.0,1968.0,4456.0,1796.0,1416.0,5.0,50.0,Diesel,Automatic,First,Individual,FWD,3
2250000.0,2015.0,43200.0,1991.0,4424.0,1804.0,1494.0,5.0,50.0,Petrol,Automatic,First,Corporate,FWD,4
1050000.0,2017.0,29386.0,1497.0,4440.0,1695.0,1495.0,5.0,40.0,Petrol,Automatic,Second,Individual,FWD,1
765000.0,2021.0,18105.0,1197.0,3765.0,1660.0,1520.0,5.0,43.0,Petrol,Manual,First,Individual,FWD,1
2400000.0,2015.0,100000.0,1968.0,4933.0,1874.0,1455.0,5.0,75.0,Diesel,Automatic,First,Individual,FWD,3
509999.0,2019.0,40000.0,1196.0,3675.0,1475.0,1800.0,7.0,40.0,Petrol,Manual,First,Individual,RWD,1
2750000.0,2022.0,31000.0,2184.0,4695.0,1890.0,1755.0,7.0,60.0,Diesel,Automatic,First,Individual,AWD,2
2600000.0,2012.0,42000.0,2967.0,4969.0,2139.0,1420.0,5.0,65.0,Diesel,Automatic,First,Individual,AWD,3
495000.0,2012.0,65001.0,1497.0,4440.0,1695.0,1485.0,5.0,42.0,Petrol,Automatic,First,Individual,FWD,1
2400000.0,2014.0,42533.0,2967.0,5089.0,1983.0,1737.0,7.0,100.0,Diesel,Automatic,First,Individual,AWD,3
495000.0,2018.0,45000.0,1197.0,3765.0,1660.0,1520.0,5.0,43.0,Petrol,Manual,First,Individual,FWD,1
2550000.0,2017.0,44000.0,2755.0,4795.0,1855.0,1835.0,7.0,80.0,Diesel,Automatic,Second,Individual,RWD,3
480000.0,2016.0,85000.0,1248.0,3995.0,1695.0,1555.0,5.0,42.0,Diesel,Manual,First,Individual,FWD,1
1750000.0,2021.0,17000.0,1582.0,4270.0,1780.0,1630.0,5.0,60.0,Diesel,Manual,First,Individual,FWD,1
850000.0,2019.0,72000.0,1248.0,4296.0,1695.0,1685.0,7.0,45.0,Diesel,Manual,First,Individual,FWD,1
434999.0,2019.0,34400.0,1086.0,3610.0,1645.0,1560.0,5.0,35.0,Petrol,Automatic,First,Individual,FWD,1
1070000.0,2021.0,8800.0,998.0,3995.0,1770.0,1605.0,5.0,45.0,Petrol,Manual,First,Individual,FWD,1
1530000.0,2022.0,2000.0,1498.0,4549.0,1748.0,1489.0,5.0,40.0,Petrol,Automatic,First,Individual,FWD,1
1598000.0,2020.0,19700.0,1493.0,4300.0,1790.0,1635.0,5.0,50.0,Diesel,Manual,First,Individual,FWD,1
645000.0,2016.0,45000.0,1591.0,4375.0,1700.0,1475.0,5.0,43.0,Petrol,Manual,First,Individual,FWD,1
1100000.0,2012.0,73000.0,1866.2,4471.6,1844.2,1705.2,5.8,64.4,Diesel,Automatic,First,Individual,FWD,4
1975000.0,2018.0,75000.0,2755.0,4735.0,1830.0,1795.0,7.0,55.0,Diesel,Automatic,First,Individual,RWD,3
1500000.0,2016.0,70000.0,1798.0,4861.0,1864.0,1483.0,5.0,66.0,Petrol,Automatic,Second,Individual,FWD,2
2100000.0,2017.0,42000.0,1968.0,4385.0,1831.0,1608.0,5.0,64.0,Diesel,Automatic,First,Individual,AWD,3
345000.0,2015.0,70000.0,1498.0,3971.0,1682.0,1469.0,5.0,45.0,Diesel,Manual,First,Individual,FWD,1
850000.0,2018.0,52890.0,1497.0,4440.0,1695.0,1495.0,5.0,40.0,Petrol,Manual,First,Individual,FWD,1
1425000.0,2018.0,72870.0,1582.0,4270.0,1780.0,1665.0,5.0,55.0,Diesel,Automatic,First,Corporate,FWD,1
675000.0,2017.0,48591.0,1197.0,3985.0,1734.0,1505.0,5.0,45.0,Petrol,Manual,First,Individual,FWD,1
925000.0,2019.0,60888.0,1497.0,3995.0,1821.0,1627.0,5.0,42.0,Diesel,Manual,First,Individual,FWD,2
210000.0,2014.0,48000.0,814.0,3495.0,1550.0,1500.0,5.0,32.0,Petrol,Manual,First,Individual,FWD,1
760000.0,2018.0,20251.0,1198.0,3994.0,1811.0,1607.0,5.0,44.0,Petrol,Manual,First,Individual,FWD,1
640000.0,2015.0,49000.0,1582.0,4375.0,1700.0,1475.0,5.0,43.0,Diesel,Manual,First,Individual,FWD,1
340000.0,2013.0,66000.0,1197.0,3850.0,1695.0,1530.0,5.0,42.0,Petrol,Manual,First,Individual,FWD,1
550000.0,2013.0,33000.0,1260.4,3993.0,1689.8,1510.0,5.0,43.2,Petrol,Automatic,First,Individual,FWD,1
695000.0,2017.0,51292.0,1497.0,4440.0,1695.0,1495.0,5.0,40.0,Petrol,Manual,First,Individual,FWD,1
465000.0,2015.0,89000.0,1498.0,3886.0,1695.0,1525.0,5.0,40.0,Diesel,Manual,Second,Individual,FWD,1
735000.0,2019.0,55000.0,1197.0,3995.0,1745.0,1510.0,5.0,37.0,Petrol,Manual,First,Individual,FWD,3
1300000.0,1988.0,71000.0,1991.0,5063.0,1860.0,1494.0,5.0,80.0,Petrol,Automatic,Third,Individual,RWD,4
1848999.0,2021.0,20000.0,1493.0,4500.0,1790.0,1675.0,7.0,50.0,Diesel,Manual,First,Individual,FWD,1
685000.0,2016.0,68500.0,1497.0,4440.0,1695.0,1495.0,5.0,40.0,Petrol,Manual,First,Individual,FWD,1
2039999.0,2018.0,110000.0,2755.0,4735.0,1830.0,1795.0,7.0,55.0,Diesel,Automatic,First,Corporate,RWD,3
700000.0,2019.0,19244.0,1197.0,3995.0,1745.0,1510.0,5.0,37.0,Petrol,Manual,First,Individual,FWD,3
550000.0,2020.0,19000.0,1197.0,3655.0,1620.0,1675.0,5.0,32.0,Petrol,Manual,First,Individual,FWD,1
825000.0,2015.0,75000.0,2199.0,4690.0,1880.0,1690.0,7.0,64.0,Diesel,Automatic,Second,Individual,AWD,1
3100000.0,2021.0,29000.0,2393.0,4735.0,1830.0,1795.0,7.0,55.0,Diesel,Manual,First,Individual,RWD,3
1400000.0,2013.0,60000.0,1968.0,4915.0,1874.0,1455.0,5.0,65.0,Diesel,Automatic,Second,Individual,FWD,3
425000.0,2015.0,80000.0,1197.0,3850.0,1695.0,1530.0,5.0,42.0,Petrol,Manual,Second,Individual,FWD,1
3000000.0,2021.0,38000.0,2393.0,4735.0,1830.0,1795.0,7.0,55.0,Diesel,Automatic,First,Individual,RWD,3
640000.0,2016.0,52000.0,1248.0,3995.0,1790.0,1640.0,5.0,48.0,Diesel,Manual,Second,Individual,FWD,1
275000.0,2013.0,76000.0,1086.0,3565.0,1525.0,1590.0,5.0,35.0,CNG,Manual,First,Individual,FWD,1
695000.0,2019.0,42678.0,1197.0,3985.0,1734.0,1505.0,5.0,45.0,Petrol,Manual,First,Individual,FWD,1
245000.0,2010.0,95000.0,1497.0,4420.0,1695.0,1480.0,5.0,42.0,Petrol,Automatic,Second,Individual,FWD,1
690000.0,2016.0,65000.0,1461.0,4315.0,1822.0,1695.0,5.0,50.0,Diesel,Manual,Second,Individual,FWD,1
1500000.0,2021.0,31000.0,999.0,4221.0,1760.0,1612.0,5.0,50.0,Petrol,Automatic,First,Individual,FWD,1
270000.0,2014.0,82682.0,998.0,3620.0,1475.0,1460.0,5.0,35.0,Petrol,Manual,First,Individual,FWD,1
545000.0,2016.0,70500.0,1396.0,3995.0,1760.0,1555.0,5.0,45.0,Diesel,Manual,First,Individual,FWD,1
1875000.0,2021.0,10000.0,1451.0,4720.0,1835.0,1760.0,6.0,60.0,Petrol,Automatic,First,Individual,FWD,3
254999.0,2016.0,57159.0,799.0,3679.0,1579.0,1478.0,5.0,28.0,Petrol,Manual,First,Individual,FWD,1
2000000.0,2014.0,82000.0,1995.0,4624.0,2031.0,1429.0,5.0,61.6,Diesel,Automatic,First,Individual,RWD,4
1800000.0,2021.0,17000.0,2184.0,3985.0,1820.0,1844.0,4.0,57.0,Diesel,Manual,First,Individual,AWD,2
475000.0,2012.0,40000.0,1497.0,4440.0,1695.0,1485.0,5.0,42.0,Petrol,Automatic,Second,Individual,FWD,1
650000.0,2020.0,58100.0,1197.0,3985.0,1734.0,1505.0,5.0,45.0,Petrol,Manual,First,Individual,FWD,1
1199000.0,2012.0,12749.0,2982.0,4705.0,1840.0,1850.0,7.0,80.0,Diesel,Manual,First,Individual,AWD,3
795000.0,2015.0,86000.0,2523.0,4456.0,1820.0,1930.0,8.0,60.0,Diesel,Manual,Second,Individual,RWD,2
2385000.0,2015.0,60921.0,1991.0,4686.0,1810.0,1442.0,5.0,66.0,Petrol,Automatic,Second,Individual,RWD,4
1700000.0,2014.0,78000.0,1968.0,4629.0,1898.0,1653.0,5.0,75.0,Diesel,Automatic,First,Individual,AWD,3
380000.0,2012.0,53000.0,1591.0,4370.0,1700.0,1475.0,5.0,43.0,Petrol,Manual,First,Corporate,FWD,1
295000.0,2016.0,34736.0,999.0,3679.0,1579.0,1478.0,5.0,28.0,Petrol,Manual,First,Individual,FWD,1
1750000.0,2020.0,14400.0,1956.0,4598.0,1894.0,1706.0,5.0,50.0,Diesel,Manual,First,Individual,FWD,1
525000.0,2015.0,85000.0,2498.0,3920.0,1710.0,1930.0,7.0,60.0,Diesel,Manual,Second,Individual,AWD,2
275000.0,2011.0,80000.0,1128.6,3775.0,1585.0,1530.0,5.0,37.4,Petrol,Manual,Second,Individual,FWD,1
2180000.0,2018.0,77590.0,1395.0,4456.0,1796.0,1416.0,5.0,50.0,Petrol,Automatic,First,Individual,FWD,3
120000.0,2009.0,80000.0,1248.0,3715.0,1680.0,1620.0,5.0,43.0,Diesel,Manual,4 or More,Individual,FWD,1
155000.0,2009.0,56852.0,796.0,3495.0,1475.0,1460.0,5.0,35.0,CNG,Manual,Second,Individual,FWD,1
735000.0,2018.0,42000.0,1197.0,3995.0,1735.0,1515.0,5.0,37.0,Petrol,Automatic,First,Individual,FWD,1
900000.0,2018.0,55000.0,1598.0,4413.0,1699.0,1466.0,5.0,55.0,Petrol,Automatic,Second,Individual,FWD,2
795000.0,2014.0,53000.0,1798.0,4838.0,1817.0,1482.0,5.0,60.0,Petrol,Automatic,Second,Individual,FWD,2
3300000.0,2018.0,17000.0,1496.0,3821.0,1727.0,1414.0,5.0,44.0,Diesel,Automatic,First,Individual,FWD,5
3775000.0,2020.0,50000.0,2755.0,4795.0,1855.0,1835.0,7.0,80.0,Diesel,Automatic,First,Individual,RWD,3
325000.0,2012.0,70000.0,2489.0,4520.0,1850.0,1895.0,8.0,55.0,Diesel,Manual,Third,Individual,FWD,2
725000.0,2017.0,75793.0,1248.0,3995.0,1790.0,1640.0,5.0,48.0,Diesel,Manual,First,Individual,FWD,1
2100000.0,2007.0,34000.0,1859.6,4428.4,1833.4,1610.4,5.0,57.2,Petrol,Automatic,Second,Corporate,FWD,5
994999.0,2012.0,89311.0,1984.0,4635.0,1865.0,1484.0,5.0,67.5,Diesel,Automatic,First,Individual,FWD,3
785000.0,2018.0,80000.0,1248.0,3995.0,1790.0,1640.0,5.0,48.0,Diesel,Manual,First,Individual,FWD,1
2799000.0,2019.0,69500.0,2755.0,4795.0,1855.0,1835.0,7.0,80.0,Diesel,Automatic,Second,Individual,RWD,3
390000.0,2018.0,66794.0,998.0,3599.0,1495.0,1700.0,5.0,35.0,Petrol,Manual,First,Individual,FWD,1
675000.0,2017.0,35616.0,1197.0,3995.0,1745.0,1500.0,5.0,37.0,Petrol,Automatic,First,Individual,FWD,1
320000.0,2015.0,64000.0,1196.0,3675.0,1475.0,1800.0,5.0,40.0,Petrol,Manual,First,Individual,RWD,1
840000.0,2020.0,7000.0,1197.0,3995.0,1745.0,1500.0,5.0,37.0,Petrol,Automatic,First,Individual,FWD,1
310000.0,2015.0,45000.0,998.0,3599.0,1495.0,1700.0,5.0,35.0,Petrol,Manual,First,Individual,FWD,1
795000.0,2017.0,9000.0,1373.0,4296.0,1695.0,1685.0,7.0,45.0,Petrol,Manual,First,Individual,FWD,1
310000.0,2015.0,67738.0,998.0,3599.0,1495.0,1700.0,5.0,35.0,CNG,Manual,Second,Individual,FWD,1
860000.0,2021.0,11030.0,1197.0,3995.0,1745.0,1510.0,5.0,37.0,Petrol,Manual,First,Individual,FWD,3
390000.0,2015.0,49123.0,1197.0,3585.0,1595.0,1550.0,5.0,35.0,Petrol,Manual,First,Individual,FWD,1
520000.0,2018.0,46000.0,1248.0,3995.0,1695.0,1555.0,5.0,42.0,Diesel,Manual,First,Individual,FWD,1
1200000.0,2000.0,65000.0,1940.8,4476.4,1800.8,1650.2,5.6,59.0,Petrol,Automatic,Second,Individual,FWD,4
675000.0,2018.0,64000.0,1248.0,3995.0,1790.0,1640.0,5.0,48.0,Diesel,Manual,First,Individual,FWD,1
475000.0,2021.0,7942.0,998.0,3565.0,1520.0,1564.0,5.0,27.0,Petrol,Manual,First,Individual,FWD,1
